datetime,open,high,low,close,volume,null
2025-05-19T09:15:00+05:30,37845.6,37917.2,37429.6,37459.2,0,0
2025-05-19T09:16:00+05:30,37472.9,37696.05,37461.85,37671.45,0,0
2025-05-19T09:17:00+05:30,37677.95,37678.45,37623.1,37634.1,0,0
2025-05-19T09:18:00+05:30,37629.1,37709.6,37629.1,37708.1,0,0
2025-05-19T09:19:00+05:30,37708.55,37709.1,37640.7,37662.25,0,0
2025-05-19T09:20:00+05:30,37669.5,37689.75,37619.4,37632.75,0,0
2025-05-19T09:21:00+05:30,37629.95,37699.25,37610.3,37683.2,0,0
2025-05-19T09:22:00+05:30,37681.95,37745.85,37681.95,37733.7,0,0
2025-05-19T09:23:00+05:30,37729.2,37729.2,37694.75,37706.25,0,0
2025-05-19T09:24:00+05:30,37704.4,37733.25,37704.15,37705.95,0,0
2025-05-19T09:25:00+05:30,37704.25,37709.2,37640.85,37653.75,0,0
2025-05-19T09:26:00+05:30,37653.75,37670.85,37634.25,37650.0,0,0
2025-05-19T09:27:00+05:30,37648.1,37700.0,37633.5,37635.4,0,0
2025-05-19T09:28:00+05:30,37634.7,37642.7,37605.85,37627.1,0,0
2025-05-19T09:29:00+05:30,37631.35,37640.45,37618.1,37634.2,0,0
2025-05-19T09:30:00+05:30,37635.35,37677.1,37630.85,37643.15,0,0
2025-05-19T09:31:00+05:30,37642.55,37694.5,37641.2,37668.75,0,0
2025-05-19T09:32:00+05:30,37669.75,37670.6,37642.85,37646.35,0,0
2025-05-19T09:33:00+05:30,37641.65,37695.55,37641.65,37694.55,0,0
2025-05-19T09:34:00+05:30,37691.5,37693.65,37670.9,37681.05,0,0
2025-05-19T09:35:00+05:30,37680.95,37686.85,37650.3,37651.4,0,0
2025-05-19T09:36:00+05:30,37654.3,37662.1,37643.6,37646.55,0,0
2025-05-19T09:37:00+05:30,37649.2,37657.85,37618.45,37618.45,0,0
2025-05-19T09:38:00+05:30,37619.3,37628.1,37588.0,37604.2,0,0
2025-05-19T09:39:00+05:30,37604.6,37610.9,37577.05,37581.45,0,0
2025-05-19T09:40:00+05:30,37581.25,37583.05,37547.3,37571.4,0,0
2025-05-19T09:41:00+05:30,37573.8,37593.85,37555.1,37585.7,0,0
2025-05-19T09:42:00+05:30,37587.3,37598.1,37580.55,37586.65,0,0
2025-05-19T09:43:00+05:30,37589.4,37596.95,37580.55,37580.55,0,0
2025-05-19T09:44:00+05:30,37580.55,37584.75,37556.8,37560.25,0,0
2025-05-19T09:45:00+05:30,37562.85,37562.85,37540.8,37558.4,0,0
2025-05-19T09:46:00+05:30,37560.8,37582.85,37554.8,37581.95,0,0
2025-05-19T09:47:00+05:30,37578.7,37616.35,37577.5,37604.55,0,0
2025-05-19T09:48:00+05:30,37600.65,37607.85,37583.9,37607.2,0,0
2025-05-19T09:49:00+05:30,37607.1,37627.75,37604.85,37627.75,0,0
2025-05-19T09:50:00+05:30,37633.15,37636.1,37620.1,37632.35,0,0
2025-05-19T09:51:00+05:30,37628.7,37636.8,37607.0,37611.3,0,0
2025-05-19T09:52:00+05:30,37612.15,37616.1,37588.6,37597.45,0,0
2025-05-19T09:53:00+05:30,37597.35,37632.2,37589.15,37628.05,0,0
2025-05-19T09:54:00+05:30,37628.85,37628.85,37608.35,37618.75,0,0
2025-05-19T09:55:00+05:30,37618.45,37630.95,37602.25,37604.7,0,0
2025-05-19T09:56:00+05:30,37606.85,37610.1,37577.55,37600.5,0,0
2025-05-19T09:57:00+05:30,37602.9,37628.2,37601.2,37608.0,0,0
2025-05-19T09:58:00+05:30,37608.4,37622.9,37605.1,37622.9,0,0
2025-05-19T09:59:00+05:30,37624.2,37665.0,37623.95,37665.0,0,0
2025-05-19T10:00:00+05:30,37664.75,37665.1,37623.8,37626.2,0,0
2025-05-19T10:01:00+05:30,37631.05,37671.95,37625.95,37671.95,0,0
2025-05-19T10:02:00+05:30,37671.3,37683.9,37671.3,37683.9,0,0
2025-05-19T10:03:00+05:30,37677.35,37727.7,37677.35,37720.35,0,0
2025-05-19T10:04:00+05:30,37724.2,37741.2,37715.4,37738.35,0,0
2025-05-19T10:05:00+05:30,37736.8,37745.0,37720.8,37722.55,0,0
2025-05-19T10:06:00+05:30,37724.2,37727.95,37675.25,37679.45,0,0
2025-05-19T10:07:00+05:30,37679.0,37686.4,37673.95,37679.9,0,0
2025-05-19T10:08:00+05:30,37680.7,37698.65,37680.7,37696.95,0,0
2025-05-19T10:09:00+05:30,37697.75,37721.45,37688.5,37714.4,0,0
2025-05-19T10:10:00+05:30,37715.5,37737.8,37710.15,37727.15,0,0
2025-05-19T10:11:00+05:30,37725.65,37745.2,37713.8,37739.85,0,0
2025-05-19T10:12:00+05:30,37742.95,37772.05,37742.0,37772.05,0,0
2025-05-19T10:13:00+05:30,37771.65,37779.2,37748.15,37762.15,0,0
2025-05-19T10:14:00+05:30,37762.45,37762.45,37753.9,37758.05,0,0
2025-05-19T10:15:00+05:30,37758.65,37767.55,37753.35,37767.55,0,0
2025-05-19T10:16:00+05:30,37767.55,37814.7,37765.45,37814.7,0,0
2025-05-19T10:17:00+05:30,37816.45,37821.0,37794.75,37800.0,0,0
2025-05-19T10:18:00+05:30,37799.25,37804.75,37782.0,37783.05,0,0
2025-05-19T10:19:00+05:30,37782.15,37786.4,37769.15,37772.9,0,0
2025-05-19T10:20:00+05:30,37772.9,37798.05,37772.9,37785.1,0,0
2025-05-19T10:21:00+05:30,37785.1,37788.45,37756.95,37757.45,0,0
2025-05-19T10:22:00+05:30,37758.8,37784.25,37753.85,37777.35,0,0
2025-05-19T10:23:00+05:30,37776.95,37782.3,37760.8,37773.95,0,0
2025-05-19T10:24:00+05:30,37775.6,37783.65,37758.45,37761.45,0,0
2025-05-19T10:25:00+05:30,37766.1,37770.05,37740.65,37740.65,0,0
2025-05-19T10:26:00+05:30,37741.15,37743.55,37706.0,37716.95,0,0
2025-05-19T10:27:00+05:30,37721.95,37721.95,37688.55,37699.75,0,0
2025-05-19T10:28:00+05:30,37699.2,37707.95,37694.7,37702.2,0,0
2025-05-19T10:29:00+05:30,37702.2,37711.3,37690.9,37690.9,0,0
2025-05-19T10:30:00+05:30,37692.1,37696.9,37675.35,37690.35,0,0
2025-05-19T10:31:00+05:30,37689.55,37718.85,37688.75,37716.75,0,0
2025-05-19T10:32:00+05:30,37718.0,37721.65,37708.75,37721.65,0,0
2025-05-19T10:33:00+05:30,37720.15,37723.6,37708.9,37713.4,0,0
2025-05-19T10:34:00+05:30,37712.15,37713.65,37692.8,37693.95,0,0
2025-05-19T10:35:00+05:30,37696.8,37703.9,37693.95,37695.6,0,0
2025-05-19T10:36:00+05:30,37695.6,37697.55,37685.65,37693.2,0,0
2025-05-19T10:37:00+05:30,37695.8,37695.8,37686.2,37689.6,0,0
2025-05-19T10:38:00+05:30,37688.4,37697.55,37686.6,37692.5,0,0
2025-05-19T10:39:00+05:30,37692.5,37694.3,37677.15,37681.75,0,0
2025-05-19T10:40:00+05:30,37681.9,37684.95,37666.5,37676.4,0,0
2025-05-19T10:41:00+05:30,37676.15,37677.85,37660.5,37664.3,0,0
2025-05-19T10:42:00+05:30,37664.25,37672.15,37659.6,37661.35,0,0
2025-05-19T10:43:00+05:30,37661.35,37663.95,37641.8,37654.5,0,0
2025-05-19T10:44:00+05:30,37657.75,37658.7,37632.05,37633.75,0,0
2025-05-19T10:45:00+05:30,37633.1,37643.55,37631.2,37641.65,0,0
2025-05-19T10:46:00+05:30,37640.75,37661.15,37636.25,37656.6,0,0
2025-05-19T10:47:00+05:30,37656.85,37659.7,37648.7,37655.15,0,0
2025-05-19T10:48:00+05:30,37655.15,37663.15,37651.5,37660.1,0,0
2025-05-19T10:49:00+05:30,37660.2,37667.35,37656.35,37665.85,0,0
2025-05-19T10:50:00+05:30,37667.8,37685.35,37666.6,37678.4,0,0
2025-05-19T10:51:00+05:30,37677.9,37678.35,37666.5,37675.95,0,0
2025-05-19T10:52:00+05:30,37675.95,37675.95,37660.6,37663.35,0,0
2025-05-19T10:53:00+05:30,37663.1,37679.7,37662.0,37676.95,0,0
2025-05-19T10:54:00+05:30,37676.2,37676.95,37663.95,37666.15,0,0
2025-05-19T10:55:00+05:30,37667.05,37670.45,37660.55,37666.8,0,0
2025-05-19T10:56:00+05:30,37668.1,37671.85,37659.25,37664.85,0,0
2025-05-19T10:57:00+05:30,37663.15,37668.45,37654.95,37664.95,0,0
2025-05-19T10:58:00+05:30,37665.95,37705.6,37665.9,37703.5,0,0
2025-05-19T10:59:00+05:30,37701.95,37705.25,37682.35,37682.7,0,0
2025-05-19T11:00:00+05:30,37683.25,37686.45,37669.0,37679.25,0,0
2025-05-19T11:01:00+05:30,37681.5,37688.85,37672.5,37681.2,0,0
2025-05-19T11:02:00+05:30,37681.2,37687.25,37676.25,37685.2,0,0
2025-05-19T11:03:00+05:30,37682.8,37691.95,37679.7,37691.95,0,0
2025-05-19T11:04:00+05:30,37691.55,37694.75,37681.9,37690.9,0,0
2025-05-19T11:05:00+05:30,37691.7,37698.15,37688.75,37689.2,0,0
2025-05-19T11:06:00+05:30,37690.15,37690.35,37677.95,37681.4,0,0
2025-05-19T11:07:00+05:30,37681.25,37684.5,37675.75,37681.85,0,0
2025-05-19T11:08:00+05:30,37680.8,37684.05,37676.65,37679.65,0,0
2025-05-19T11:09:00+05:30,37679.75,37686.1,37675.15,37683.75,0,0
2025-05-19T11:10:00+05:30,37683.75,37685.8,37674.65,37677.2,0,0
2025-05-19T11:11:00+05:30,37675.75,37677.1,37665.9,37668.15,0,0
2025-05-19T11:12:00+05:30,37668.15,37668.95,37660.1,37663.7,0,0
2025-05-19T11:13:00+05:30,37663.7,37668.25,37661.0,37663.55,0,0
2025-05-19T11:14:00+05:30,37663.2,37668.35,37657.5,37663.2,0,0
2025-05-19T11:15:00+05:30,37660.65,37666.05,37655.5,37660.4,0,0
2025-05-19T11:16:00+05:30,37660.4,37680.55,37660.4,37680.55,0,0
2025-05-19T11:17:00+05:30,37679.0,37688.4,37673.5,37687.6,0,0
2025-05-19T11:18:00+05:30,37688.15,37704.5,37686.45,37703.7,0,0
2025-05-19T11:19:00+05:30,37701.55,37710.65,37696.65,37703.5,0,0
2025-05-19T11:20:00+05:30,37703.75,37703.75,37694.0,37702.3,0,0
2025-05-19T11:21:00+05:30,37702.5,37705.9,37685.4,37695.15,0,0
2025-05-19T11:22:00+05:30,37695.15,37714.65,37691.05,37713.2,0,0
2025-05-19T11:23:00+05:30,37711.05,37717.6,37695.4,37695.4,0,0
2025-05-19T11:24:00+05:30,37696.3,37699.55,37688.15,37692.5,0,0
2025-05-19T11:25:00+05:30,37692.05,37704.2,37687.65,37697.2,0,0
2025-05-19T11:26:00+05:30,37694.95,37699.75,37684.5,37686.7,0,0
2025-05-19T11:27:00+05:30,37685.15,37691.4,37680.65,37683.4,0,0
2025-05-19T11:28:00+05:30,37681.5,37686.0,37667.6,37671.05,0,0
2025-05-19T11:29:00+05:30,37670.4,37677.6,37663.85,37676.15,0,0
2025-05-19T11:30:00+05:30,37676.85,37685.3,37674.45,37675.9,0,0
2025-05-19T11:31:00+05:30,37677.15,37677.85,37661.85,37667.5,0,0
2025-05-19T11:32:00+05:30,37666.85,37673.25,37663.75,37666.8,0,0
2025-05-19T11:33:00+05:30,37665.3,37670.35,37661.65,37663.4,0,0
2025-05-19T11:34:00+05:30,37662.9,37668.2,37654.35,37656.35,0,0
2025-05-19T11:35:00+05:30,37657.95,37660.3,37646.25,37647.2,0,0
2025-05-19T11:36:00+05:30,37647.6,37651.75,37641.8,37648.05,0,0
2025-05-19T11:37:00+05:30,37650.4,37655.25,37644.25,37647.85,0,0
2025-05-19T11:38:00+05:30,37649.55,37651.95,37641.45,37645.65,0,0
2025-05-19T11:39:00+05:30,37645.7,37645.7,37630.6,37630.75,0,0
2025-05-19T11:40:00+05:30,37634.65,37635.95,37629.3,37634.75,0,0
2025-05-19T11:41:00+05:30,37631.3,37633.25,37620.85,37626.15,0,0
2025-05-19T11:42:00+05:30,37626.15,37640.2,37623.95,37637.15,0,0
2025-05-19T11:43:00+05:30,37640.0,37640.0,37629.65,37629.65,0,0
2025-05-19T11:44:00+05:30,37630.1,37632.95,37622.6,37632.55,0,0
2025-05-19T11:45:00+05:30,37632.7,37636.35,37627.65,37631.95,0,0
2025-05-19T11:46:00+05:30,37632.4,37632.4,37625.8,37627.55,0,0
2025-05-19T11:47:00+05:30,37627.45,37633.55,37621.9,37627.65,0,0
2025-05-19T11:48:00+05:30,37627.9,37630.4,37621.55,37627.5,0,0
2025-05-19T11:49:00+05:30,37627.4,37627.7,37596.35,37596.45,0,0
2025-05-19T11:50:00+05:30,37597.3,37629.05,37594.1,37618.75,0,0
2025-05-19T11:51:00+05:30,37622.3,37623.75,37604.5,37613.0,0,0
2025-05-19T11:52:00+05:30,37612.45,37623.7,37610.5,37620.85,0,0
2025-05-19T11:53:00+05:30,37619.75,37621.8,37609.95,37609.95,0,0
2025-05-19T11:54:00+05:30,37610.65,37619.3,37610.35,37611.6,0,0
2025-05-19T11:55:00+05:30,37614.6,37615.85,37604.2,37608.35,0,0
2025-05-19T11:56:00+05:30,37608.35,37610.15,37585.65,37594.6,0,0
2025-05-19T11:57:00+05:30,37596.35,37603.15,37593.6,37600.55,0,0
2025-05-19T11:58:00+05:30,37602.7,37610.55,37588.35,37591.8,0,0
2025-05-19T11:59:00+05:30,37590.75,37593.05,37576.2,37576.2,0,0
2025-05-19T12:00:00+05:30,37578.5,37583.1,37543.45,37546.4,0,0
2025-05-19T12:01:00+05:30,37546.4,37555.45,37542.55,37550.15,0,0
2025-05-19T12:02:00+05:30,37549.6,37561.65,37544.6,37559.1,0,0
